3	14	146	292
3	15	187	374
3	16	113	227
3	17	125	249
3	18	82	164
3	19	87	173
3	20	82	164
3	21	87	175
3	22	102	204
3	23	164	328
3	24	87	175
3	25	45	89
3	26	215	430
3	27	179	357
3	28	214	428
3	29	145	290
3	30	168	337
3	31	172	344
3	32	179	357
3	33	135	271
3	34	158	316
3	35	169	337
3	36	115	230
3	37	135	271
3	38	116	231
3	39	219	438
3	40	116	231
3	41	102	204
3	42	103	206
3	43	117	235
3	44	102	204
3	45	129	257
3	46	208	417
3	47	193	387
3	48	153	306
3	49	215	431
3	50	208	417
3	51	177	353
4	0	158	315
4	1	61	122
4	2	23	46
4	3	106	211
4	4	0	0
4	5	61	122
4	6	177	354
4	7	208	416
4	8	279	557
4	9	177	354
4	10	300	599
4	11	290	579
4	12	300	599
4	13	181	362
4	14	208	415
4	15	251	503
4	16	167	333
4	17	181	362
4	18	182	364
4	19	187	374
4	20	182	364
4	21	21	42
4	22	31	62
4	23	120	239
4	24	21	42
4	25	100	200
4	26	298	596
4	27	189	379
4	28	213	426
4	29	162	324
4	30	185	369
4	31	193	386
4	32	189	379
4	33	145	290
4	34	168	336
4	35	177	354
4	36	119	238
4	37	145	290
4	38	148	295
4	39	293	587
4	40	148	295
4	41	130	260
4	42	128	256
4	43	132	264
4	44	130	260
4	45	55	110
4	46	151	301
4	47	125	250
4	48	70	140
4	49	152	303
4	50	151	301
4	51	207	414
5	0	174	349
5	1	0	0
5	2	46	93
5	3	78	157
5	4	61	122
5	5	0	0
5	6	224	449
5	7	251	502
5	8	323	645
5	9	224	449
5	10	310	619
5	11	302	604
5	12	310	619
5	13	191	381
5	14	215	430
5	15	258	517
5	16	177	354
5	17	191	381
5	18	160	320
5	19	165	329
5	20	160	320
5	21	59	118
5	22	81	163
5	23	171	342
5	24	59	118
5	25	50	99
5	26	292	584
5	27	222	445
5	28	252	504
5	29	190	381
5	30	214	430
5	31	221	442
5	32	222	445
5	33	176	352
5	34	200	400
5	35	211	421
5	36	150	300
5	37	176	352
5	38	168	335
5	39	294	588
5	40	168	335
5	41	150	301
5	42	150	299
5	43	159	319
5	44	150	301
5	45	111	223
5	46	207	414
5	47	183	367
5	48	130	260
5	49	209	420
5	50	207	414
5	51	231	463
6	0	115	231
6	1	224	449
6	2	180	360
6	3	203	405
6	4	177	354
6	5	224	449
6	6	0	0
6	7	37	74
6	8	102	204
6	9	0	0
6	10	204	408
6	11	189	379
6	12	204	408
6	13	140	280
6	14	155	310
6	15	180	361
6	16	133	267
6	17	140	280
6	18	220	440
6	19	224	448
6	20	220	440
6	21	168	336
6	22	147	294
6	23	59	118
6	24	168	336
6	25	235	469
6	26	249	497
6	27	65	130
6	28	53	106
6	29	79	158
6	30	74	148
6	31	83	166
6	32	65	130
6	33	75	150
6	34	65	130
6	35	61	122
6	36	89	177
6	37	75	150
6	38	106	212
6	39	227	454
6	40	106	212
6	41	109	217
6	42	106	213
6	43	91	182
6	44	109	217
6	45	125	249
6	46	62	124
6	47	85	170
6	48	123	247
6	49	74	149
6	50	62	124
6	51	101	203
7	0	117	233
7	1	251	502
7	2	208	416
7	3	219	439
7	4	208	416
7	5	251	502
7	6	37	74
7	7	0	0
7	8	72	144
7	9	37	74
7	10	177	355
7	11	163	325
7	12	177	355
7	13	135	270
7	14	144	288
7	15	162	324
7	16	133	265
7	17	135	270
7	18	223	446
7	19	227	454
7	20	223	446
7	21	196	393
7	22	177	354
7	23	94	187
7	24	196	393
7	25	255	510
7	26	230	461
7	27	52	104
7	28	21	42
7	29	80	160
7	30	64	128
7	31	69	138
7	32	52	104
7	33	84	168
7	34	65	129
7	35	56	111
7	36	105	210
7	37	84	168
7	38	111	221
7	39	206	413
7	40	111	221
7	41	119	238
7	42	117	234
7	43	102	205
7	44	119	238
7	45	157	315
7	46	97	195
7	47	122	243
7	48	159	318
7	49	109	219
7	50	97	195
7	51	84	168
8	0	179	359
8	1	323	645
8	2	280	560
8	3	288	578
8	4	279	557
8	5	323	645
8	6	102	204
8	7	72	144
8	8	0	0
8	9	102	204
8	10	192	384
8	11	178	356
8	12	192	384
8	13	192	383
8	14	193	386
8	15	196	391
8	16	193	385
8	17	192	383
8	18	284	567
8	19	287	573
8	20	284	567
8	21	268	536
8	22	248	496
8	23	161	322
8	24	268	536
8	25	326	653
8	26	260	521
8	27	113	225
8	28	75	151
8	29	145	291
8	30	124	248
8	31	125	249
8	32	113	225
8	33	153	307
8	34	131	262
8	35	120	242
8	36	176	353
8	37	153	307
8	38	176	353
8	39	232	464
8	40	176	353
8	41	187	374
8	42	186	372
8	43	171	344
8	44	187	374
8	45	227	453
8	46	151	302
8	47	180	360
8	48	225	450
8	49	160	320
8	50	151	302
8	51	131	262
9	0	115	231
9	1	224	449
9	2	180	360
9	3	203	405
9	4	177	354
9	5	224	449
9	6	0	0
9	7	37	74
9	8	102	204
9	9	0	0
9	10	204	408
9	11	189	379
9	12	204	408
9	13	140	280
9	14	155	310
9	15	180	361
9	16	133	267
9	17	140	280
9	18	220	440
9	19	224	448
9	20	220	440
9	21	168	336
9	22	147	294
9	23	59	118
9	24	168	336
9	25	235	469
9	26	249	497
9	27	65	130
9	28	53	106
9	29	79	158
9	30	74	148
9	31	83	166
9	32	65	130
9	33	75	150
9	34	65	130
9	35	61	122
9	36	89	177
9	37	75	150
9	38	106	212
9	39	227	454
9	40	106	212
9	41	109	217
9	42	106	213
9	43	91	182
9	44	109	217
9	45	125	249
9	46	62	124
9	47	85	170
9	48	123	247
9	49	74	149
9	50	62	124
9	51	101	203
10	0	142	284
10	1	310	619
10	2	286	572
10	3	239	479
10	4	300	599
10	5	310	619
10	6	204	408
10	7	177	355
10	8	192	384
10	9	204	408
10	10	0	0
10	11	15	30
10	12	0	0
10	13	120	240
10	14	95	189
10	15	52	105
10	16	134	268
10	17	120	240
10	18	181	361
10	19	180	360
10	20	181	361
10	21	280	560
10	22	272	545
10	23	234	469
10	24	280	560
10	25	284	568
10	26	78	156
10	27	141	282
10	28	156	313
10	29	149	298
10	30	136	272
10	31	126	251
10	32	141	282
10	33	167	333
10	34	153	306
10	35	150	299
10	36	187	374
10	37	167	333
10	38	153	306
10	39	48	97
10	40	153	306
10	41	170	341
10	42	173	345
10	43	172	344
10	44	170	341
10	45	272	545
10	46	263	525
10	47	277	553
10	48	288	576
10	49	276	551
10	50	263	525
10	51	106	212
11	0	132	264
11	1	302	604
11	2	277	554
11	3	234	467
11	4	290	579
11	5	302	604
11	6	189	379
11	7	163	325
11	8	178	356
11	9	189	379
11	10	15	30
11	11	0	0
11	12	15	30
11	13	112	223
11	14	88	176
11	15	49	98
11	16	125	251
11	17	112	223
11	18	179	358
11	19	179	357
11	20	179	358
11	21	270	541
11	22	262	524
11	23	221	442
11	24	270	541
11	25	278	556
11	26	88	176
11	27	127	254
11	28	142	283
11	29	136	273
11	30	122	245
11	31	112	224
11	32	127	254
11	33	154	308
11	34	140	279
11	35	136	272
11	36	175	351
11	37	154	308
11	38	142	285
11	39	58	116
11	40	142	285
11	41	160	320
11	42	162	324
11	43	161	321
11	44	160	320
11	45	260	521
11	46	248	497
11	47	263	526
11	48	275	551
11	49	261	523
11	50	248	497
11	51	93	186
12	0	142	284
12	1	310	619
12	2	286	572
12	3	239	479
12	4	300	599
12	5	310	619
12	6	204	408
12	7	177	355
12	8	192	384
12	9	204	408
12	10	0	0
12	11	15	30
12	12	0	0
12	13	120	240
12	14	95	189
12	15	52	105
12	16	134	268
12	17	120	240
12	18	181	361
12	19	180	360
12	20	181	361
12	21	280	560
12	22	272	545
12	23	234	469
12	24	280	560
12	25	284	568
12	26	78	156
12	27	141	282
12	28	156	313
12	29	149	298
12	30	136	272
12	31	126	251
12	32	141	282
12	33	167	333
12	34	153	306
12	35	150	299
12	36	187	374
12	37	167	333
12	38	153	306
12	39	48	97
12	40	153	306
12	41	170	341
12	42	173	345
12	43	172	344
12	44	170	341
12	45	272	545
12	46	263	525
12	47	277	553
12	48	288	576
12	49	276	551
12	50	263	525
12	51	106	212
13	0	30	59
13	1	191	381
13	2	167	334
13	3	125	249
13	4	181	362
13	5	191	381
13	6	140	280
13	7	135	270
13	8	192	383
13	9	140	280
13	10	120	240
13	11	112	223
13	12	120	240
13	13	0	0
13	14	27	53
13	15	70	141
13	16	15	29
13	17	0	0
13	18	93	185
13	19	95	191
13	20	93	185
13	21	161	322
13	22	156	312
13	23	142	283
13	24	161	322
13	25	169	338
13	26	124	248
13	27	83	166
13	28	120	241
13	29	61	122
13	30	71	142
13	31	68	135
13	32	83	166
13	33	71	141
13	34	75	150
13	35	81	162
13	36	79	158
13	37	71	141
13	38	43	85
13	39	114	227
13	40	43	85
13	41	56	112
13	42	59	118
13	43	65	130
13	44	56	112
13	45	161	322
13	46	182	364
13	47	186	371
13	48	180	361
13	49	194	388
13	50	182	364
13	51	62	123
14	0	54	109
14	1	215	430
14	2	193	386
14	3	146	292
14	4	208	415
14	5	215	430
14	6	155	310
14	7	144	288
14	8	193	386
14	9	155	310
14	10	95	189
14	11	88	176
14	12	95	189
14	13	27	53
14	14	0	0
14	15	44	88
14	16	41	82
14	17	27	53
14	18	100	201
14	19	102	204
14	20	100	201
14	21	187	375
14	22	182	365
14	23	164	328
14	24	187	375
14	25	191	381
14	26	100	199
14	27	93	186
14	28	127	253
14	29	79	157
14	30	82	163
14	31	75	150
14	32	93	186
14	33	92	183
14	34	90	181
14	35	94	188
14	36	104	208
14	37	92	183
14	38	67	135
14	39	87	175
14	40	67	135
14	41	82	164
14	42	85	170
14	43	89	179
14	44	82	164
14	45	187	374
14	46	202	404
14	47	208	416
14	48	205	412
14	49	214	429
14	50	202	404
14	51	62	125
15	0	96	193
15	1	258	517
15	2	237	474
15	3	187	374
15	4	251	503
15	5	258	517
15	6	180	361
15	7	162	324
15	8	196	391
15	9	180	361
15	10	52	105
15	11	49	98
15	12	52	105
15	13	70	141
15	14	44	88
15	15	0	0
15	16	85	170
15	17	70	141
15	18	130	260
15	19	130	260
15	20	130	260
15	21	231	463
15	22	226	452
15	23	199	400
15	24	231	463
15	25	232	463
15	26	69	137
15	27	115	231
15	28	142	283
15	29	112	225
15	30	107	214
15	31	98	195
15	32	115	231
15	33	128	256
15	34	120	241
15	35	121	241
15	36	145	289
15	37	128	256
15	38	109	217
15	39	48	95
15	40	109	217
15	41	124	249
15	42	127	254
15	43	130	259
15	44	124	249
15	45	229	458
15	46	233	468
15	47	243	488
15	48	247	493
15	49	246	493
15	50	233	468
15	51	79	158
16	0	19	37
16	1	177	354
16	2	152	305
16	3	113	227
16	4	167	333
16	5	177	354
16	6	133	267
16	7	133	265
16	8	193	385
16	9	133	267
16	10	134	268
16	11	125	251
16	12	134	268
16	13	15	29
16	14	41	82
16	15	85	170
16	16	0	0
16	17	15	29
16	18	91	182
16	19	95	189
16	20	91	182
16	21	146	293
16	22	141	283
16	23	130	260
16	24	146	293
16	25	158	315
16	26	138	276
16	27	82	163
16	28	119	239
16	29	55	109
16	30	70	139
16	31	68	136
16	32	82	163
16	33	61	122
16	34	70	139
16	35	77	154
16	36	66	133
16	37	61	122
16	38	31	62
16	39	128	256
16	40	31	62
16	41	42	84
16	42	45	90
16	43	53	106
16	44	42	84
16	45	147	293
16	46	172	344
16	47	174	348
16	48	166	333
16	49	184	367
16	50	172	344
16	51	66	133
17	0	30	59
17	1	191	381
17	2	167	334
17	3	125	249
17	4	181	362
17	5	191	381
17	6	140	280
17	7	135	270
17	8	192	383
17	9	140	280
17	10	120	240
17	11	112	223
17	12	120	240
17	13	0	0
17	14	27	53
17	15	70	141
17	16	15	29
17	17	0	0
17	18	93	185
17	19	95	191
17	20	93	185
17	21	161	322
17	22	156	312
17	23	142	283
17	24	161	322
17	25	169	338
17	26	124	248
17	27	83	166
17	28	120	241
17	29	61	122
17	30	71	142
17	31	68	135
17	32	83	166
17	33	71	141
17	34	75	150
17	35	81	162
17	36	79	158
17	37	71	141
17	38	43	85
17	39	114	227
17	40	43	85
17	41	56	112
17	42	59	118
17	43	65	130
17	44	56	112
17	45	161	322
17	46	182	364
17	47	186	371
17	48	180	361
17	49	194	388
17	50	182	364
17	51	62	123
18	0	107	213
18	1	160	320
18	2	160	321
18	3	82	164
18	4	182	364
18	5	160	320
18	6	220	440
18	7	223	446
18	8	284	567
18	9	220	440
18	10	181	361
18	11	179	358
18	12	181	361
18	13	93	185
18	14	100	201
18	15	130	260
18	16	91	182
18	17	93	185
18	18	0	0
18	19	5	11
18	20	0	0
18	21	162	323
18	22	170	340
18	23	201	403
18	24	162	323
18	25	119	238
18	26	139	278
18	27	173	345
18	28	210	421
18	29	144	288
18	30	161	321
18	31	159	318
18	32	173	345
18	33	145	290
18	34	159	318
18	35	168	335
18	36	137	274
18	37	145	290
18	38	114	228
18	39	149	299
18	40	114	228
18	41	112	225
18	42	115	231
18	43	130	260
18	44	112	225
18	45	190	379
18	46	247	493
18	47	241	481
18	48	214	428
18	49	256	513
18	50	247	493
18	51	154	308
19	0	110	221
19	1	165	329
19	2	165	331
19	3	87	173
19	4	187	374
19	5	165	329
19	6	224	448
19	7	227	454
19	8	287	573
19	9	224	448
19	10	180	360
19	11	179	357
19	12	180	360
19	13	95	191
19	14	102	204
19	15	130	260
19	16	95	189
19	17	95	191
19	18	5	11
19	19	0	0
19	20	5	11
19	21	167	334
19	22	175	350
19	23	206	412
19	24	167	334
19	25	123	246
19	26	136	273
19	27	176	352
19	28	214	428
19	29	147	295
19	30	164	328
19	31	162	324
19	32	176	352
19	33	149	298
19	34	162	326
19	35	171	343
19	36	142	283
19	37	149	298
19	38	118	236
19	39	148	295
19	40	118	236
19	41	117	234
19	42	120	240
19	43	134	269
19	44	117	234
19	45	195	390
19	46	252	503
19	47	246	491
19	48	219	438
19	49	261	523
19	50	252	503
19	51	157	314
20	0	107	213
20	1	160	320
20	2	160	321
20	3	82	164
20	4	182	364
20	5	160	320
20	6	220	440
20	7	223	446
20	8	284	567
20	9	220	440
20	10	181	361
20	11	179	358
20	12	181	361
20	13	93	185
20	14	100	201
20	15	130	260
20	16	91	182
20	17	93	185
20	18	0	0
20	19	5	11
20	20	0	0
20	21	162	323
20	22	170	340
20	23	201	403
20	24	162	323
20	25	119	238
20	26	139	278
20	27	173	345
20	28	210	421
20	29	144	288
20	30	161	321
20	31	159	318
20	32	173	345
20	33	145	290
20	34	159	318
20	35	168	335
20	36	137	274
20	37	145	290
20	38	114	228
20	39	149	299
20	40	114	228
20	41	112	225
20	42	115	231
20	43	130	260
20	44	112	225
20	45	190	379
20	46	247	493
20	47	241	481
20	48	214	428
20	49	256	513
20	50	247	493
20	51	154	308
21	0	138	277
21	1	59	118
21	2	13	25
21	3	87	175
21	4	21	42
21	5	59	118
21	6	168	336
21	7	196	393
21	8	268	536
21	9	168	336
21	10	280	560
21	11	270	541
21	12	280	560
21	13	161	322
21	14	187	375
21	15	231	463
21	16	146	293
21	17	161	322
21	18	162	323
21	19	167	334
21	20	162	323
21	21	0	0
21	22	23	46
21	23	113	226
21	24	0	0
21	25	89	177
21	26	277	554
21	27	174	348
21	28	200	400
21	29	145	290
21	30	168	337
21	31	176	352
21	32	174	348
21	33	128	257
21	34	152	304
21	35	162	324
21	36	102	205
21	37	128	257
21	38	129	257
21	39	273	545
21	40	129	257
21	41	111	222
21	42	109	218
21	43	115	229
21	44	111	222
21	45	53	107
21	46	149	297
21	47	125	251
21	48	74	148
21	49	151	303
21	50	149	297
21	51	190	379
22	0	130	261
22	1	81	163
22	2	35	71
22	3	102	204
22	4	31	62
22	5	81	163
22	6	147	294
22	7	177	354
22	8	248	496
22	9	147	294
22	10	272	545
22	11	262	524
22	12	272	545
22	13	156	312
22	14	182	365
22	15	226	452
22	16	141	283
22	17	156	312
22	18	170	340
22	19	175	350
22	20	170	340
22	21	23	46
22	22	0	0
22	23	91	181
22	24	23	46
22	25	110	219
22	26	276	552
22	27	158	318
22	28	182	364
22	29	132	264
22	30	154	308
22	31	163	326
22	32	158	318
22	33	115	229
22	34	137	274
22	35	146	293
22	36	89	178
22	37	115	229
22	38	120	239
22	39	269	539
22	40	120	239
22	41	102	205
22	42	100	200
22	43	103	206
22	44	102	205
22	45	31	61
22	46	126	251
22	47	103	205
22	48	53	106
22	49	128	257
22	50	126	251
22	51	178	355
23	0	112	224
23	1	171	342
23	2	125	250
23	3	164	328
23	4	120	239
23	5	171	342
23	6	59	118
23	7	94	187
23	8	161	322
23	9	59	118
23	10	234	469
23	11	221	442
23	12	234	469
23	13	142	283
23	14	164	328
23	15	199	400
23	16	130	260
23	17	142	283
23	18	201	403
23	19	206	412
23	20	201	403
23	21	113	226
23	22	91	181
23	23	0	0
23	24	113	226
23	25	189	377
23	26	263	527
23	27	96	193
23	28	105	209
23	29	87	175
23	30	99	197
23	31	109	218
23	32	96	193
23	33	72	145
23	34	82	163
23	35	86	172
23	36	66	132
23	37	72	145
23	38	99	199
23	39	247	495
23	40	99	199
23	41	92	184
23	42	89	177
23	43	77	155
23	44	92	184
23	45	66	132
23	46	46	92
23	47	44	89
23	48	65	131
23	49	55	111
23	50	46	92
23	51	128	257
24	0	138	277
24	1	59	118
24	2	13	25
24	3	87	175
24	4	21	42
24	5	59	118
24	6	168	336
24	7	196	393
24	8	268	536
24	9	168	336
24	10	280	560
24	11	270	541
24	12	280	560
24	13	161	322
24	14	187	375
24	15	231	463
24	16	146	293
24	17	161	322
24	18	162	323
24	19	167	334
24	20	162	323
24	21	0	0
24	22	23	46
24	23	113	226
24	24	0	0
24	25	89	177
24	26	277	554
24	27	174	348
24	28	200	400
24	29	145	290
24	30	168	337
24	31	176	352
24	32	174	348
24	33	128	257
24	34	152	304
24	35	162	324
24	36	102	205
24	37	128	257
24	38	129	257
24	39	273	545
24	40	129	257
24	41	111	222
24	42	109	218
24	43	115	229
24	44	111	222
24	45	53	107
24	46	149	297
24	47	125	251
24	48	74	148
24	49	151	303
24	50	149	297
24	51	190	379
25	0	160	320
25	1	50	99
25	2	79	158
25	3	45	89
25	4	100	200
25	5	50	99
25	6	235	469
25	7	255	510
25	8	326	653
25	9	235	469
25	10	284	568
25	11	278	556
25	12	284	568
25	13	169	338
25	14	191	381
25	15	232	463
25	16	158	315
25	17	169	338
25	18	119	238
25	19	123	246
25	20	119	238
25	21	89	177
25	22	110	219
25	23	189	377
25	24	89	177
25	25	0	0
25	26	256	512
25	27	218	437
25	28	252	504
25	29	184	370
25	30	208	418
25	31	213	427
25	32	218	437
25	33	173	347
25	34	197	394
25	35	208	415
25	36	150	300
25	37	173	347
25	38	157	314
25	39	262	524
25	40	157	314
25	41	142	284
25	42	142	285
25	43	155	311
25	44	142	284
25	45	140	280
25	46	230	461
25	47	211	422
25	48	162	325
25	49	235	471
25	50	230	461
25	51	220	439
26	0	154	307
26	1	292	584
26	2	280	560
26	3	215	430
26	4	298	596
26	5	292	584
26	6	249	497
26	7	230	461
26	8	260	521
26	9	249	497
26	10	78	156
26	11	88	176
26	12	78	156
26	13	124	248
26	14	100	199
26	15	69	137
26	16	138	276
26	17	124	248
26	18	139	278
26	19	136	273
26	20	139	278
26	21	277	554
26	22	276	552
26	23	263	527
26	24	277	554
26	25	256	512
26	26	0	0
26	27	184	367
26	28	210	420
26	29	177	354
26	30	175	349
26	31	166	331
26	32	184	367
26	33	191	382
26	34	187	374
26	35	188	376
26	36	203	406
26	37	191	382
26	38	167	333
26	39	30	60
26	40	167	333
26	41	180	360
26	42	183	366
26	43	189	378
26	44	180	360
26	45	284	568
26	46	300	600
26	47	307	615
26	48	304	608
26	49	313	625
26	50	300	600
26	51	148	295
27	0	67	135
27	1	222	445
27	2	184	369
27	3	179	357
27	4	189	379
27	5	222	445
27	6	65	130
27	7	52	104
27	8	113	225
27	9	65	130
27	10	141	282
27	11	127	254
27	12	141	282
27	13	83	166
27	14	93	186
27	15	115	231
27	16	82	163
27	17	83	166
27	18	173	345
27	19	176	352
27	20	173	345
27	21	174	348
27	22	158	318
27	23	96	193
27	24	174	348
27	25	218	437
27	26	184	367
27	27	0	0
27	28	38	76
27	29	34	68
27	30	12	24
27	31	18	36
27	32	0	0
27	33	46	93
27	34	22	45
27	35	12	25
27	36	72	145
27	37	46	93
27	38	64	128
27	39	162	324
27	40	64	128
27	41	77	153
27	42	76	152
27	43	64	127
27	44	77	153
27	45	147	295
27	46	122	243
27	47	137	274
27	48	157	314
27	49	135	269
27	50	122	243
27	51	36	73
28	0	105	210
28	1	252	504
28	2	211	422
28	3	214	428
28	4	213	426
28	5	252	504
28	6	53	106
28	7	21	42
28	8	75	151
28	9	53	106
28	10	156	313
28	11	142	283
28	12	156	313
28	13	120	241
28	14	127	253
28	15	142	283
28	16	119	239
28	17	120	241
28	18	210	421
28	19	214	428
28	20	210	421
28	21	200	400
28	22	182	364
28	23	105	209
28	24	200	400
28	25	252	504
28	26	210	420
28	27	38	76
28	28	0	0
28	29	70	140
28	30	50	100
28	31	53	106
28	32	38	76
28	33	79	157
28	34	56	112
28	35	45	91
28	36	103	206
28	37	79	157
28	38	101	202
28	39	186	371
28	40	101	202
28	41	112	224
28	42	111	222
28	43	97	194
28	44	112	224
28	45	165	330
28	46	115	230
28	47	137	275
28	48	169	339
28	49	127	255
28	50	115	230
28	51	65	130
29	0	37	75
29	1	190	381
29	2	155	309
29	3	145	290
29	4	162	324
29	5	190	381
29	6	79	158
29	7	80	160
29	8	145	291
29	9	79	158
29	10	149	298
29	11	136	273
29	12	149	298
29	13	61	122
29	14	79	157
29	15	112	225
29	16	55	109
29	17	61	122
29	18	144	288
29	19	147	295
29	20	144	288
29	21	145	290
29	22	132	264
29	23	87	175
29	24	145	290
29	25	184	370
29	26	177	354
29	27	34	68
29	28	70	140
29	29	0	0
29	30	24	49
29	31	31	62
29	32	34	68
29	33	18	36
29	34	15	31
29	35	25	50
29	36	43	86
29	37	18	36
29	38	31	62
29	39	160	320
29	40	31	62
29	41	43	86
29	42	42	85
29	43	31	62
29	44	43	86
29	45	125	251
29	46	123	247
29	47	131	263
29	48	139	278
29	49	136	272
29	50	123	247
29	51	46	92
30	0	55	111
30	1	214	430
30	2	178	356
30	3	168	337
30	4	185	369
30	5	214	430
30	6	74	148
30	7	64	128
30	8	124	248
30	9	74	148
30	10	136	272
30	11	122	245
30	12	136	272
30	13	71	142
30	14	82	163
30	15	107	214
30	16	70	139
30	17	71	142
30	18	161	321
